"SA2_CODE11","time_to_acute_care","time_to_rehab_care"
307021181,145.146014428236,147.474034380919
307021182,130.042352694053,113.959528731963
307021183,148.890957182531,143.086628158856
307031184,127.882470461186,112.201148622582
307031185,118.95392892451,111.303727686434
307031186,134.444476242772,129.040203054802
307031187,139.95887766296,152.954107277931
307031188,150.262060488295,165.574438059777
307031189,120.087489677365,114.602708283975
308011190,253.478575672351,118.276290265863
308011191,273.655456366569,186.800129549917
308011192,269.591602859414,179.408062376839
308021193,230.050612706923,140.415703977551
308021194,235.656695627369,112.542405421567
308021195,242.445492188781,98.1287259835872
308021196,196.743722670392,88.0144234590206
308021197,212.277342659782,71.5567063536951
308021198,204.729835328699,72.9946800710941
308021199,196.944314643,76.1844175539513
308021200,230.72823695797,74.9002146857342
308021201,198.57916908522,75.2550169241562
308021202,196.036849225272,79.0876067429803
308021203,196.526527285722,77.0076451809316
308021204,199.483456129932,74.6463532380036
308031205,267.07418714456,11.5949012853192
308031206,286.880526094437,29.9089013485074
308031207,296.789403095987,36.3835117060323
308031208,269.410881310146,13.4849181548533
308031209,283.266459368827,21.6921362241532
308031210,273.320757759075,13.0332284726535
308031211,268.629866660089,12.9849747051899
308031212,292.543059809654,32.2963842443461
308031213,270.503451789838,14.0790835339869
308031214,267.549194094306,11.7058449600563
308031215,270.278981661312,13.6028336637146
308031216,265.650766488179,9.97538846521388
308031217,264.909700027395,9.77465092461011
308031218,285.892575979734,27.5318777913055
308031219,338.383734727034,86.8837670510346
308031220,307.932583113751,47.5557743601869
308031221,440.497017439857,77.154117435826
308031222,264.004154729122,8.92787290835599
308031223,298.985258317328,37.5095598836597
309011224,25.0887185013037,20.8715121885687
309011225,24.1391593770607,29.2522450825563
309011226,23.7726823414323,27.8090541058581
309011227,25.0325269297339,22.8572272289504
309011228,24.5446358224845,23.3373499850325
309011229,24.3988564668433,26.2364435878658
309021230,27.9501191471934,40.7275624254482
309021231,25.4667364720154,36.3987278365906
309021232,24.054636908407,35.6636582455508
309021233,23.4435832661559,33.4863727139025
309021234,24.3849902304438,31.9119587077929
309031235,29.446833603091,19.8256905322632
309031236,30.2275481665929,21.0647643027841
309031237,31.9339163182094,22.4376556898559
309031238,29.1538402369342,20.0694022802949
309031239,33.8680480929245,24.6089551520256
309031240,31.221657994527,22.0792843479883
309041241,35.364964223615,32.8425089235481
309041242,50.3158068744012,35.6479225706019
309051243,21.7113672350088,35.9985110948815
309051244,23.4570284935917,27.6663161458511
309051245,22.5331551235051,29.8380797045518
309061246,26.6967712606228,20.4634137146153
309061247,28.6079797752546,21.2117903115237
309061248,30.228766776553,20.7659613812657
309061249,30.2883359350914,20.1072862203703
309061250,27.0458006446096,24.5810972641148
309071251,36.0615028513697,25.5824261205616
309071252,31.5948702421813,21.447310616627
309071253,34.6150762274106,24.7971833273855
309071254,43.4591803514782,33.4887568817144
309071255,43.7622764664924,31.2994206227887
309071256,31.3340673477472,21.1385112681801
309071257,38.1153059844673,26.9439221066536
309071258,35.8042543209731,24.3806002512794
309081259,24.7081935443317,22.1505838579828
309081260,25.4441934126804,23.0775830163007
309081261,23.924738312717,25.247983073744
309081262,23.3386892673516,27.1974970100564
309091263,27.0223221989598,18.8112334524674
309091264,27.9363077006845,18.9857350604675
309091265,28.7328543423914,19.2841744076301
309091266,27.3578642974721,18.7002832345705
309101267,25.9396828547349,19.357978376801
309101268,25.4360974908715,19.6204138567678
309101269,26.9941975457273,18.6890296057215
309101270,25.6824118159266,18.979210940309
310011271,35.7310864308495,21.1526619252909
310011272,36.3149279929211,21.370131404968
310011273,38.8016217036906,23.8361069678195
310011274,37.20155098049,22.2981627889622
310011275,34.0832388654968,19.4779634101833
310011276,39.0525252687554,24.2529993864481
310021277,93.7632308741615,62.3965055919546
310021278,103.844367388778,70.1242308771511
310021279,59.6935135685337,38.3309554276726
310021280,86.6777616998617,57.6043659064637
310021281,74.4482371654638,49.1608090544279
310021282,57.9102099014404,42.9768005319529
310031283,52.720031641387,35.2566439541873
310031284,45.9678129753732,30.514193246908
310031285,49.8403950767004,34.9604325878196
310031286,50.1492077100274,34.1643065719909
310031287,47.9389144450119,32.390697510673
310031288,52.1955758107553,33.8947936542921
310031289,44.7153338470338,28.7758938685322
310031290,46.9742959668072,30.1958429160052
310031291,51.4062231053394,35.5259854204936
310031292,50.1962917579498,33.477664087481
310031293,48.0958490707783,33.4108315216071
310031294,47.7196986855583,33.4419783410888
310031295,43.4658734710619,28.3244419973076
310041296,43.2344308084901,28.4909062208491
310041297,40.9519545617841,26.0767444804633
310041298,40.1128387011144,25.2409345521851
310041299,43.1271380227278,28.235946832269
310041300,41.1937297542416,26.3719097684758
310041301,44.4388551794252,29.3811389379476
310041302,44.5900629808935,29.9729347847377
310041303,42.7463682816981,27.9100533428106
310041304,44.8546475883845,29.9874600076345
311011305,78.751451250794,62.3786385077868
311021306,46.4120749585221,32.8220594102282
311021307,45.8083993205773,33.0107919363006
311021308,46.7065495442303,32.3950520063408
311021309,46.5830153265054,32.9736135750774
311021310,48.0818579396693,33.3672747103965
311031311,45.562184022749,30.2618163533025
311031312,42.6538137545246,27.5424186010846
311031313,49.2109451642738,33.2076316841788
311031314,45.8335122128207,30.4640506952076
311031315,43.2529044707832,28.147659832826
311031316,42.6400952438416,27.454037010857
311031317,44.5853745790716,29.4807861542474
311031318,49.1106265571555,33.7590492914217
311031319,44.2004109382025,28.9126293135853
311041320,49.6280730616309,34.6642462377741
311041321,56.7327867242849,40.5235003361376
311041322,54.0639153597419,37.34307235951
311051323,46.3843341025921,31.8716763105383
311051324,45.0732289141041,32.5888491926623
311051325,45.18427669748,31.7392734487779
311051326,44.6813081707832,30.2349676593534
311051327,44.1065758856687,30.8763160513823
311051328,45.982666324597,30.9952716158346
311061329,42.9312406395506,29.1892200405154
311061330,43.2092902660435,28.606013287063
311061331,42.0240717405923,27.560752748425
311061332,40.2735344871689,26.6719157059621
311061333,42.2148355395286,28.0538149212903
311061334,41.6169283526459,27.8583522496791
311061335,39.6998139817044,25.7189179754587
311061336,40.9696714372603,26.6848550725982
312011337,152.945651313704,139.276807629457
312011338,239.354762285125,197.570682556902
312011339,234.717741608581,210.844716261186
312011340,161.391063791419,180.932723779737
312011341,212.960533580056,257.181570297711
312021342,179.730153461145,222.750327107771
312021343,175.946031524769,216.405618640545
312021344,184.37802333066,226.650063597913
312021345,204.31603035036,235.625552114763
312021346,174.437016732281,217.441337445426
312021347,180.326631204346,218.907820000357
312021348,176.047210979719,221.3605885974
312021349,176.532733579909,219.958548784471
312021350,174.479495931481,215.411057941439
312021351,200.928948073416,235.743754211902
312021352,198.237706830501,196.098118213628
312021353,204.644624284038,226.045532797106
312021354,186.395989945532,228.661445240432
312021355,183.590087264227,222.161153898095
312021356,173.227768027464,216.265565934947
312021357,183.063286613412,220.191173100027
312021358,171.840061869009,217.104779312095
312031359,166.339253371464,187.84983248675
312031360,180.356839317982,193.622134874297
312031361,166.325565831042,181.296006670234
313011362,62.1067642968118,39.2922774391075
313011363,71.5524874808783,45.6726060418971
313021364,54.9754573445664,37.4141689642068
313021365,56.4120210206065,35.9772722388419
313021366,55.4597760339641,37.4461318804103
313021367,58.4613631248463,33.3605277139712
313021368,54.8506534853881,37.1247306673034
313021369,59.5476764525226,38.3489073756955
313031370,113.922404372798,62.7697453450336
313031371,73.8456519576891,45.7880391735164
313041372,52.1554532245888,37.6258563245912
313041373,50.3023245815857,37.3794414449845
313041374,54.119590691467,38.7961437180969
313041375,50.3671987795395,38.0113544282776
313041376,56.0018139843314,39.4669018853081
313051377,45.3897796140031,37.6006963120296
313051378,46.616924992104,38.7731139557767
313051379,50.2245405173584,40.555927637303
313051380,48.3274747986969,38.1913602943612
313051381,52.7657242713197,41.4053177176604
314011382,27.2065461046733,25.1117951943812
314011383,37.575463700645,31.8702640996168
314011384,55.650690911713,44.0518095292318
314011385,31.823334785476,27.8605944732683
314011386,25.3598925561139,22.2003728921186
314011387,43.2332519497332,34.2964950526723
314021388,42.4530483292799,34.5062603242983
314021389,39.2237881738057,33.1199524840351
314021390,45.0939561253714,35.7783362977322
314031391,36.055855454715,31.1084731012699
314031392,37.4709634080954,31.9455853555349
314031393,40.3806329109204,33.5386184164883
314031394,33.5220829044436,29.7053412845674
315011395,319.132418214048,554.080523877295
315011396,291.743077798275,405.348861263
315011397,239.615033062256,314.336626200465
315011398,301.546378031288,449.599822108525
315011399,368.26887498091,725.854610817873
315011400,200.871581085507,225.328884135994
315011401,375.926814033364,855.629413894554
315011402,395.650210520967,940.809396153172
315011403,336.034241484932,599.801136372963
315021404,279.444317695153,513.591345284375
315021405,246.334723175369,420.456507780067
315021406,264.252043225912,424.133857862073
315021407,250.566379547418,286.006493196595
315031408,300.47292557321,144.858875045314
315031409,295.812220919974,174.330834729439
315031410,304.531337951704,377.929275396033
315031411,342.835472268345,353.253184181504
315031412,340.992147478957,80.4051069151116
316011413,118.423191550378,23.1857426448952
316011414,116.894098761564,23.1075684594134
316011415,115.020541686079,25.1488162129607
316011416,113.947275133957,21.5936213965492
316021417,106.362039358852,25.9610243185019
316021418,115.15639173972,27.5501753097943
316021419,101.740383611856,28.1903937028979
316021420,103.908118369601,23.4740781413977
316021421,97.6241770325415,26.6247137478822
316021422,103.764567685245,27.7510700051573
316021423,112.827681587991,26.9267656294624
316021424,108.732188923582,26.217634336387
316031425,128.680473864656,32.1628609259706
316031426,123.134590021367,27.9664183463878
316031427,119.874599967144,25.7265696251412
316031428,117.159223245557,26.6175868243138
316041429,123.890017631921,25.8080313969032
316041430,121.097810054937,23.9849166578269
316041431,127.806909365607,30.5535579285906
316041432,120.983500290173,25.7666757791725
316041433,130.898143754126,34.5382530089
316051434,139.276142288527,41.9038825532613
316051435,139.122651987977,40.7311399872889
316051436,132.071121957206,35.1321982646416
316051437,139.462169312773,41.4206572895276
316051438,140.013675903448,40.8419309245403
316061439,90.4614329745983,23.0566288560776
316061440,107.963856032523,33.2239778179854
316061441,68.0286428022398,26.0195138476496
316061442,113.260431740498,19.3433478188183
316061443,112.5982464528,34.1942571777309
316061444,122.3136038266,23.8315795290841
317011445,113.797417179075,102.104684163331
317011446,106.209955510036,92.1298912661589
317011447,105.830099536545,92.2928767661194
317011448,95.1802855621834,64.238772736147
317011449,119.944892193751,99.1257698102049
317011450,118.108337606867,95.7057285196948
317011451,107.882168841119,76.8797279150996
317011452,106.160123565997,89.9920055906451
317011453,105.699275263644,91.0705158477409
317011454,106.159301761026,89.3570881348096
317011455,105.860808658928,87.409798887324
317011456,104.377960296756,89.3999353018347
317011457,105.65103708645,87.8048161690693
317011458,110.013789410774,94.6057716685323
317011459,108.101795909421,92.0663073287571
318011460,106.198177579108,65.6128227870156
318011461,105.904851059298,72.0159158140174
318011462,121.623978324423,90.3701903438509
318011463,153.64897386843,143.756785636936
318011464,110.826609053527,78.9051223539109
318011465,110.965778451126,86.8862813458086
318011466,97.0378130781392,79.2813588095858
318021467,26.0667990184405,17.4483848407082
318021468,26.5724870504776,17.6259838095229
318021469,33.57286050528,25.511740395431
318021470,26.4217232831843,15.2745785824951
318021471,26.2346322789427,15.2504653702571
318021472,25.6711628959005,16.5987633999898
318021473,29.89758855716,19.3162000688297
318021474,25.7122194821361,15.8770470625046
318021475,28.8276788253695,21.1176770902195
318021476,26.7121119677617,18.6366353299933
318021477,25.90054127311,17.2721955809576
318021478,28.0207863089642,19.8019182549713
318021479,27.6338921416227,19.6583710002206
318021480,28.2860354423778,16.0001788997172
318021481,25.6259923776204,16.3375883049425
318021482,25.7811107619115,15.7979494620824
318021483,78.2450513244934,62.357548146541
318021484,26.5481529170824,17.8863496981789
318021485,26.7354888677105,18.3738451325302
318021486,44.4045151000495,28.2392729941739
318021487,29.2506911536999,20.3424502322767
318021488,33.1408645971791,24.1961729774604
318021489,48.0467156167677,31.8720993667034
318021490,34.7879284296791,26.0523661980224
318021491,29.0161608207192,19.2452944639728
319011492,256.048950939725,132.503605441807
319011493,264.149188519204,136.452032223668
319011494,260.233831586183,129.203701864209
319011495,252.285352615634,132.625643313589
319011496,256.089833027305,134.184617151793
319011497,253.617829635069,134.908284636755
319011498,266.009946745503,143.625939049402
319011499,272.097780922613,106.524935614915
319011500,255.591322514296,132.088811033527
319011501,253.943026483241,131.425648779355
319011502,255.993098084315,131.421431550238
319021503,184.513841286642,120.869459146845
319021504,247.476124221645,142.850505875446
319021505,134.757151486756,95.4922980191793
319021506,143.203392464685,93.5223190763136
319021507,137.951583946351,113.592307990246
319021508,200.938796791012,147.795239148562
319021509,125.975426329122,93.7419684091681
319021510,226.402979068017,140.169444976111
319031511,128.66913769033,42.1879093334935
319031512,131.377326010582,9.28342132221007
319031513,128.978889724642,9.33343574243298
319031514,127.953628041478,22.1157664916657
319031515,140.020409424856,45.3271738183803
319041516,173.180792353417,86.6502328873466
319041517,173.646922218158,85.1454617834045
319041518,171.321532323427,89.1574372501971
319041519,174.868855046368,91.7009872543691
319041520,170.849278253584,91.6242386820447
319041521,171.895625607388,93.051502224372
319051522,183.823514910167,82.2923318043069
319051523,188.62019758096,61.5351924126028
319051524,186.787460043068,62.108626673551
319051525,196.892541718596,54.0707752095196
319051526,191.735265534557,59.5753014481368
397979799,NA,NA
399999499,NA,NA
