"SA1_CODE11","median_time_to_acute_care","min_time_to_acute_care","max_time_to_acute_care","median_time_to_rehab_care","min_time_to_rehab_care","max_time_to_rehab_care"
30102100921,86.6242473775826,82.9590830179685,87.634413549036,47.5475154170673,46.3043736490899,47.763702980408
30102100922,80.5426079160992,79.0025346920727,82.2739138201611,48.5948912031508,47.8849477343412,49.3991297548952
30102100923,83.7000339036769,82.0755432918619,84.4812008598719,49.0783994928593,48.4191175132157,49.1934014241559
30102100924,81.4407710953414,80.0185293888926,82.5079609929854,47.9100190767045,47.4715840170757,48.2009877826241
30102100925,78.5181613183277,77.96440424273,79.5461347099164,46.7730204111264,46.6809764501337,47.2338987569124
30102100926,77.6297252537028,75.5060850603566,80.836982531807,46.3164171730882,45.5788631644286,47.432841548153
30102100927,86.0883251854557,85.2940844131956,87.1313020923041,49.254354230811,48.9288786777267,49.7619194855481
30102100928,82.4304072563083,80.2656940859361,84.2299837115971,47.9066603134572,46.9614284775406,48.5435303008271
30102100929,81.3127910430787,80.4302649084503,82.1957249532173,45.9137676607896,45.5187601751597,46.2438097349605
30102100930,79.1217185609563,78.8645599560154,79.3788771658973,45.3442583046037,45.3119671825945,45.376549426613
30102101001,92.1034041297035,71.812366082829,103.59411281982,53.6406964892614,46.9991547809472,58.5505443918161
