"SA1_CODE21","median_time_to_acute_care","min_time_to_acute_care","max_time_to_acute_care","median_time_to_rehab_care","min_time_to_rehab_care","max_time_to_rehab_care"
30101100130,54.6280843596298,54.1836135340789,55.0293413401247,39.6404969721129,39.3445066119738,40.0656485327404
30101100131,53.6427091010137,53.3235800780198,53.8364062920291,38.9999147803729,38.6500229005504,39.169758150313
30101100132,54.6344868911425,54.4002180490519,54.8687557332331,39.8095168871552,39.6005450237699,40.0184887505404
30101100133,53.8972034911282,53.4462432720248,54.6281506260521,39.3782502504375,39.0391015793947,39.8696579647357
30101100134,51.2598483105844,50.8802016572481,51.637883886451,37.2423733241004,36.9754192834525,37.5465753015961
30101100135,52.1236901484122,52.0125491729856,52.6839296549663,37.7781845603579,37.7298060291565,38.1144901513449
30101100136,50.7476100069299,50.3733537921477,51.2835357592362,36.7104889596954,36.5298017600014,37.1513164581806
30101100137,52.649361184241,51.8330975572964,52.7975250810807,38.0056521806365,37.4490227667042,38.1460283629006
30101100138,51.9038273927711,51.6614833627311,52.165369790774,37.4422380272703,37.1886914339698,37.6346452456603
30101100139,52.2530876532022,52.039078870469,52.4822780525668,37.5571120753884,37.4417650078652,37.8113841402318
30101100140,51.6649167004967,51.4705499605637,52.084705900634,37.0916426138914,36.9048911168692,37.3776781656934
30101100141,53.0729195263871,52.7560441282967,53.4424492592545,38.1438733103691,37.9641245569588,38.4031265840564
30101100142,54.0538102216323,53.6610766164787,54.7903595457236,38.8595319152555,38.6640042842582,39.3782841226187
30101100143,56.2114934693616,54.606862483014,56.2745986728515,40.3374524778043,39.5111550967193,40.3992544988944
30101100144,50.6684681132714,50.6684681132714,50.6684681132714,36.5165399868938,36.5165399868938,36.5165399868938
30101100145,56.6407375636166,55.8372498672601,57.6743847181921,41.5115762225423,40.9536079623153,42.2491264057917
30101100201,42.9399776565203,42.6881774847163,43.9063873514882,31.3576905632189,31.1519183857013,32.0944506052381
30101100202,40.5407600083558,39.7373896813109,41.1291788623853,29.4512436731446,29.1678432344171,30.198613541091
30101100203,38.3748301157703,37.4911615617459,42.4906467549132,27.7625644214572,27.0880614345749,30.5719321773277
30101100204,34.0524445517804,33.6051561440241,34.2776106008429,24.9172303706138,24.0852801878204,25.5687491081528
30101100205,38.65425304076,38.4105026597524,41.5251182696019,28.6380354269536,28.2611261349656,30.8210713047646
30101100206,42.5001484580408,41.4202837651971,43.7083051881426,33.2398289835266,31.6620485005812,34.0509828055747
30101100207,40.793907854287,40.4618886719613,41.1259270366128,30.6691364501409,30.5717260377742,30.7665468625075
30101100208,36.5734306113282,35.747401558796,37.1541431247909,27.5214592169028,27.0483815680119,28.0919643489311
30101100209,38.6094240054362,38.5249147861239,38.6295769970665,29.0449830531512,28.8379969045396,29.2059682303742
30101100210,36.3242623988321,36.2424666476031,36.489670388371,26.779817752862,26.6907529477033,26.9532626499805
30101100211,35.7704719390595,35.7704719390595,35.7704719390595,25.2170645180216,25.2170645180216,25.2170645180216
30101100212,32.676473455369,32.676473455369,32.676473455369,24.1929337973918,24.1929337973918,24.1929337973918
30101100213,32.284063226406,31.8441093894364,32.3806376645145,24.0409353302817,23.8511710568326,24.2020191830038
30101100214,31.9004334008605,31.8569507476849,31.9439160540362,24.1149698326238,24.0731429067908,24.1567967584568
30101100215,31.4438248415885,31.0787613374566,31.6985128517082,23.7321477641735,23.4661697229163,23.9576124962695
30101100216,30.7050092913578,30.3682618719874,30.8329010198754,23.5085724960499,23.2245612562793,23.6652974329432
30101100217,43.9412312758853,43.2761321275214,45.6463604206683,32.4863211299522,32.1253173210264,33.7591873309281
30101100218,31.2402725927809,30.9223846728315,31.6003247747137,23.8435611559611,23.6006609363528,24.138815955239
30101100219,33.0181509140442,32.6644304498947,33.1179456986376,24.7212517919754,24.5057732083244,24.9849714419651
30101100220,32.2980274075677,32.153157946597,32.536361451567,24.4370765303943,24.4208364333181,24.5033901966679
30101100221,33.2907724249502,32.7135246357781,33.4948641315843,25.2259844363097,24.8206741601088,25.4044579853309
30101100301,50.7805237305849,50.3881434031666,51.1755370205827,39.5649825627515,39.1478128470795,39.7571617381731
30101100302,50.2532147753771,49.5122242875501,50.4222463443401,38.6723418880432,38.0281499598881,38.8304263500337
30101100303,51.6025171525545,50.5395657406223,52.0374032445845,39.3973445358279,38.5911046734519,39.7419902184846
30101100304,52.9193640655707,52.3918348938694,53.5391584253546,40.404431963087,40.0262736265181,40.9635791244582
30101100305,49.7504316184256,49.2124165028435,50.0601687200959,37.941991919817,37.5443857160741,38.2415336264712
30101100306,48.5575702449518,48.1178295380021,48.6326929227973,37.0285857019275,36.7804343369131,37.2361902471674
30101100307,48.9283349416075,48.0489585906095,49.3696165438454,37.0748677549625,36.4720298553091,37.4770268366166
30101100308,47.8067842963593,47.373655070018,48.2399135227006,36.158343606435,35.8926983490666,36.4239888638034
30101100309,47.3434097622041,47.1253312122737,47.5398228647049,36.0639558877941,35.7982816201862,36.1033156370955
30101100310,46.0951703773546,44.6435179817663,47.2031807789039,35.2268227062277,34.3297508072293,36.0834050828993
30101100311,49.8680896445263,49.3166766439853,50.3298709485869,37.3562239731399,36.9358416684695,37.6821661534102
30101100312,51.9144372498854,51.8730051445472,51.9558693552236,39.0767986508602,38.9830671463417,39.1705301553786
30101100313,51.3103255722541,50.9314360533636,51.4281447613704,38.5896862536151,38.3714977461825,38.7914738711949
30101100314,50.9479842269753,50.7002497614443,51.6979717063914,38.1873396311346,38.0180539065215,38.7372477218
30101100315,51.3482092854815,50.8410363082988,51.7494931325415,38.3598505900098,37.971795283526,38.6401586830958
30101100316,50.1138379859875,49.7460171634736,50.5004772681573,37.8398149329307,37.4662513464397,38.1106713109416
30101100317,49.81114179449,49.6036651233303,50.1637956782099,38.6730233958928,38.541929684256,38.9616002082748
30101100318,51.1172463443889,50.640527182047,51.5020298941604,38.0512446287864,37.6669050047409,38.3528865763786
30101100319,49.8731545736907,49.5918525109897,50.1232021415995,37.0502932782457,36.979391913247,37.3309156996323
30101100320,48.9279796144251,48.6476390934486,49.2313531160499,36.4318097134972,36.0918284472696,36.7013196751074
30101100321,50.3519514919886,49.9311836491188,50.6195241517572,38.2344541771567,37.8272359276621,38.3792154626994
30101100322,51.1567491759277,50.7821359749354,51.3765137632262,38.8408405910767,38.6213343624396,39.085620420303
30101100323,51.8080879953693,51.1765433918937,52.1480342727637,39.1850528917228,38.7396530827394,39.6459316542785
30101100324,53.259013999601,52.9017984161208,53.9417292660216,40.2364660717259,39.7939367564908,40.6921471255951
30101100325,52.4969791524453,52.3729353154074,52.8484038914848,39.7030586471374,39.443149554525,39.9478795776405
30101100326,46.6652684085494,45.6081444616405,47.7223923554582,35.0723213785017,34.4394143486961,35.7052284083072
30101100327,53.0078316837027,52.1622780273415,53.4894113043342,39.5179436942124,39.1082609201065,39.6503410140521
30101100328,51.2531687815023,51.0800902667468,51.4262472962578,39.101503581754,38.9788126402019,39.2241945233061
30101100329,53.3910413603194,53.0913272363873,53.5437326271477,41.4021316826886,41.3776184451863,41.5247848678945
30101100330,53.0136208320404,52.8481009289617,53.2643678230193,40.9220830747689,40.9108630577355,41.203372820073
30101100331,52.5910447533379,52.2292498754176,52.9191685931019,40.8990141848494,40.706205376038,41.1762395428117
30101100332,53.2878556968583,52.8788692751184,53.4738727440153,40.9111918056544,40.6790934869748,41.1404384731428
30101100333,52.6127978713257,52.5455015585938,52.6800941840577,40.3748061864114,40.3653090128561,40.3843033599667
30101100334,51.6781447772721,51.0229131714761,52.0286366595278,39.6156960862112,39.0945490768941,39.9172461454414
30101100335,52.1084466650136,51.8485832821893,52.4464100069126,40.4768658385939,40.15047610165,40.5394098487084
30101100336,51.1742449255838,50.6984160807295,51.5637600765354,39.4013467743431,38.9702390273544,39.736865754616
30101100401,48.7427216450613,48.4866603908565,48.9555862680444,35.6799312079015,35.4639916666144,35.7879622605288
30101100402,49.3251824846616,49.0719235974801,49.4969602539468,36.0350141964845,35.7941957875317,36.2599904327561
30101100403,45.1814797667849,44.7560717590288,45.6931615522376,32.9087777751673,32.5969404918765,33.3580349036357
30101100404,45.2152916813329,44.9191796896529,45.2946730139948,32.7084701969068,32.4770210109101,32.7835042797689
30101100405,44.6823061995772,44.6133729996835,45.2168098612845,32.2816284117723,32.1307776227636,32.6089523655166
30101100406,49.8363558194318,49.6047195407161,49.9741492271371,36.7702830486388,36.5736806084325,37.0442479453729
30101100407,46.7267909439227,45.1633316333472,47.8960090078532,34.3303892920525,33.1782393672922,35.4020531629524
30101100408,48.1302896707206,47.949555805038,48.2426102135462,35.3794308263002,35.2226314161521,35.5907829763266
30101100409,48.5885153160004,48.3624328720582,48.9656027798518,35.7647379766261,35.7217485924971,36.1992520452544
30101100410,49.223097135195,48.9752158550971,49.5196340841564,36.3476680364096,36.0823837186526,36.6060908706388
30101100411,47.9213753569726,47.5181920597665,48.1340895494934,35.0760643313818,34.7968641402709,35.2813408419714
30101100412,48.0916968339727,47.7704173354942,48.4205120000716,34.3736795995106,34.1146850904526,34.6180767856284
30101100413,48.7745229607381,48.4796002289753,49.0707119694537,34.9309904133376,34.7156550141764,35.2176952288836
30101100414,46.6660070413789,46.5196206671773,46.9439918812386,33.5793491643175,33.4219608185609,33.7460027153089
30101100415,49.2442731803853,49.1141279565439,49.3073592724488,35.1840144458274,35.1090330637234,35.2750595503182
30101100416,50.0026826720014,49.1699863203515,50.0168903734792,35.7314127415999,35.1024648893034,35.7444373159423
30101100417,49.520822512419,49.1979151824387,50.2087426335519,35.4665837618046,35.2413249589735,35.9437292215775
30101100418,45.190526984573,44.9808626249251,45.4001913442208,32.3542602910617,32.1962951652389,32.5122254168846
30101100419,46.0693768665885,45.8517277994872,46.2870259336899,33.0180787807626,32.8558725327786,33.1802850287465
30101100420,46.6586458826962,46.2373625917111,46.9145954875372,33.4189244137751,33.0804268640917,33.6140179636745
30101100421,47.1767177379584,47.0323832116322,47.4962216783384,33.8198762068108,33.7183075286488,34.0386046827839
30101100422,43.8512893035503,42.8139970553653,45.491479558122,31.3517022943358,30.6228289593671,32.5045410986019
30101100423,47.3186785856038,47.1701351185462,47.4672220526614,34.206922568033,34.0976191921435,34.3162259439224
30101100424,46.7544941768882,46.6693129758139,46.8396753779624,33.4231113180612,33.3589759653265,33.4872466707959
30101100425,48.0609351364443,47.6284376056387,48.632440587856,34.2542354040752,33.9505927752925,34.7195674714877
30101100426,48.0804564446721,47.4541665513274,48.7476522769487,34.1775240869081,33.6689716221827,34.7135564072852
30101100428,48.0399700763485,47.8844534715948,48.2827527275361,34.6085036738036,34.4735694042272,34.8013161358347
30101100429,48.234532668283,47.9617772885633,48.5072880480026,34.8520380896307,34.6542286981592,35.0498474811022
30101100430,49.5456606983616,49.0048730765522,50.2765036936044,35.3188501228339,34.797206538342,35.8151978217345
30101100431,51.0846451199704,50.0224824018856,52.6174404788121,36.2930966329218,35.4930311665072,37.3376305309222
30101100432,45.4114241429634,44.4939535317166,45.9789181489758,32.32364785907,31.5643000221232,32.605065236626
30101100433,46.7639454887102,46.4948893407978,47.4189001500244,33.2910853823454,33.1506529084394,33.9056653406034
30101100434,44.7593181733389,44.6290044321444,45.3186755953444,32.1837565712804,32.0423827351868,32.6065078126875
30101100435,45.1267429902737,44.8169126530184,45.5853174535188,32.3644020655751,32.1427888715386,32.7202621699153
30101100436,46.0021285601927,45.7863044716697,46.1608429165384,33.0554953730201,32.9290825583022,33.1339244117465
30101100437,47.9541667190784,46.594006400003,49.1295669113913,34.8741691251251,33.9676557350197,35.6768822484771
30101100439,48.0953513783166,47.7230313475233,48.2142011114622,34.4695301656625,34.2065563103105,34.6067527351798
30101100440,48.5446401089502,48.0664743174717,48.8803238259963,34.8761753685064,34.5490321393207,35.1316025292666
30101100441,46.5611074600913,46.2054780019598,46.8412768197828,33.7552423422039,33.623671170761,33.993719088622
30101100442,45.9493634493664,45.5294080397548,46.7657444786321,33.1961762114036,32.8764005036736,33.7123755205687
30101100443,46.7391281273462,46.364020819141,46.8425286464652,33.8022843614103,33.525402651876,33.8402408170803
30101100444,47.4447615679977,47.1742900822787,47.473690464605,34.1728387598929,33.9952484053749,34.2230786753937
30101100445,45.6647603872454,45.5499184897822,45.7981230123249,33.2413078601256,33.0998068538114,33.2866782249635
30101100446,45.6918211861894,45.4707214159043,46.0591513492817,33.1444128973632,32.9866161512489,33.4675819579683
30101100447,50.7292205087039,49.1337920982169,52.2124770884329,36.2708301191067,35.4143830169135,37.3129819932669
30101100448,52.4082898705794,51.7516018075122,53.0746710553891,37.376199387527,36.8352887751776,37.7410881236284
30101100501,46.9947129222426,46.8362053615795,47.6132491422592,36.9423084560897,36.7626344808839,37.3121288743748
30101100502,47.5558728668024,47.1501753239162,48.0493689506917,37.0434800383524,36.7987377889675,37.5440353034512
30101100503,48.8627396397764,48.5444847394679,48.9688561757976,38.0064181558462,37.7692842255445,38.0805130696035
30101100504,49.3930253701608,49.2868296813006,49.6950363213632,38.2578773768138,37.9934778274026,38.3419132441062
30101100505,48.4643849878562,48.0893426995852,48.9702015302212,37.4657398165898,37.4009980431317,37.8398106780671
30101100506,47.6479952690396,47.4564833411803,47.839507196899,36.9727741849254,36.8592259960344,37.0863223738164
30101100507,46.9101310887778,46.4763674736184,47.0429462543422,36.2280500700635,35.877984985334,36.2960686868756
30101100508,47.6682894232966,47.3861889882351,47.8864982694324,36.8063939072038,36.6966703637517,36.9104975349635
30101100509,48.0805884526268,47.8495461632852,48.7320994594744,36.9481461159974,36.8245319370154,37.4749472876917
30101100510,46.1616095796896,44.9618969827105,47.0793431200629,35.8201762899063,34.7947291823845,36.6182767674645
30101100601,54.1266428566988,53.6546802712117,54.2237709766942,41.9810899089889,41.6685542510402,42.2955670608756
30101100602,54.3310520606938,54.3310520606938,54.3310520606938,40.7965307900311,40.7965307900311,40.7965307900311
30101100603,57.0930082940933,57.0581765034923,57.1278400846942,42.7161069291793,42.6346228678345,42.797590990524
30101100604,55.8123082453585,55.3309929106637,56.0999835544035,43.7768512183391,43.3998616599708,45.0521122485959
30101100605,56.0915496618631,56.0438782779077,56.3455037570387,43.7431360986631,43.7145706977675,44.0137693890595
30101100606,55.8704752903368,54.1656345690914,56.127686790471,43.0959997415038,41.7071644478467,43.4639786755932
30101100607,56.7088985754674,56.4206906939241,56.8489244374663,43.7625168466057,43.6184126121158,43.9995077522929
30101100609,56.8286710702546,56.3864753422748,57.3637615756962,42.7964761794198,42.4474277533682,43.2854059163284
30101100610,56.2861102695223,56.1780986023546,56.3943919551795,42.1651316562399,42.0159420824123,42.315773460027
30101100611,56.0326375845853,55.8054577133968,56.1454162228289,42.8091764840663,42.5916978004529,42.916740646978
30101100612,56.9691896605156,56.5296712146432,57.8244782625688,43.493960529833,43.0605984487353,44.0626915006272
30101100613,57.0245680872182,56.3906995372618,57.5409681749075,43.1710189574653,42.8109858027017,43.6354697940134
30101100614,55.1816216153688,54.2805642097164,55.8797477027473,41.9359291806353,41.2914660136453,42.4615216696511
30101100615,56.5531237446397,55.8632626288374,57.6911447474615,42.1884215691256,41.62416116462,42.9878888312486
30101100616,54.6456955736671,54.4395036984517,55.2036913883537,40.7843490770802,40.4894771623353,41.2405630835693
30101100617,55.9010237824008,55.4106234767175,56.3405055548572,41.4415688209077,41.1503350641915,41.7716952989352
30101100618,58.4962560141041,57.9203656119984,59.1902066672282,43.8882696968235,43.3099156797944,44.2946693368269
30101100619,55.1742974037168,54.391429068779,55.6256253771814,41.4217177023347,41.0907694677065,41.7675565073798
30101100620,54.2172989337211,53.8394626908889,54.5707796898486,40.8877158608732,40.5515179515481,41.0658925290786
30101100621,54.9530145175906,54.1702568164766,55.5057121020544,42.0578262848921,41.3803544175995,42.3789733371663
30101100622,54.9180096509404,54.6997382228697,55.3390433666437,42.8249013909443,42.5178656677855,43.1535337707734
30101100623,55.4335397745641,54.7461033761952,55.958491382206,43.1121192870118,42.413660804283,43.4700512542926
30101100625,57.7634925585121,56.7317631496594,59.9199042803392,44.3968155192981,43.5505471384897,45.229674914467
30101100626,58.3057941610655,56.3362320672671,61.2019164876548,45.0963776913845,44.2475006129006,47.6170370910611
30102100701,65.6614981215621,65.5496978462475,65.8825322926139,46.1170558205894,45.9258805062458,46.17877336458
30102100702,64.890292726836,64.5926153452171,65.1879701084548,45.5923021944982,45.3879344203157,45.7966699686808
30102100703,63.4379487853687,62.9041752796782,63.7196972018421,44.7139817276756,44.3704218697521,44.8968813951334
30102100704,61.5137372080563,60.2286717951316,62.6082813985907,43.5741351512683,42.724138570925,44.1958619055664
30102100705,62.3215679935645,61.9384403096096,62.6896639222048,44.2489147838701,43.9623117795621,44.5128378075041
30102100706,60.7856315949409,60.1496540233483,61.4066754901026,43.3143705648104,42.8585910684498,43.7086198379881
30102100707,62.9628972660959,62.6672588332169,62.994839540828,44.8775366594945,44.6697929918498,45.0479937213397
30102100708,61.839987082294,61.6528644296716,62.4178220454123,44.1595462157891,43.9734124553828,44.5118525439822
30102100709,63.5796791941948,63.3383540212232,63.8333416960337,44.9739729189716,44.8811629270691,45.224924087961
30102100710,65.5383567897876,64.4881415752831,66.8091652660204,46.506801434082,45.5583736999932,47.3484619447106
30102100711,63.8512332983226,63.295432050547,64.1502921255367,45.4924910465556,45.067987473524,45.5951546475354
30102100712,60.6516277421453,60.2713869214852,60.7502974619861,43.3798984600875,43.2236318497756,43.4917623251168
30102100713,59.2552138826532,58.0667688263169,59.9524939856928,42.6862853737983,41.7075319185193,43.1282858373678
30102100714,59.8986066268033,58.8895067640187,60.2411471218143,43.4222531645797,42.8485585260931,43.7818578506058
30102100715,61.0401843795864,60.6521468950841,62.0500542797973,44.20772431122,43.8303637404457,45.0324831582082
30102100717,63.9838305620906,63.8518280417016,64.1158330824795,45.7113624447814,45.5955474304996,45.8271774590633
30102100718,65.3075930448483,64.9713125336919,65.6838140129954,46.6290372674704,46.336302543069,46.9529779627463
30102100719,66.8595933682588,66.3345617538359,68.0630679235942,47.6598654452408,47.3398268059411,48.4771801994629
30102100720,60.927579820738,60.4875710014472,61.2668450253174,43.7803546219405,43.5570079848665,44.059453476935
30102100721,67.1975256788519,66.4242475329941,67.9972625922273,48.185814991128,47.7366391866494,48.672279228728
30102100722,63.4554331917174,63.0281938258811,63.9719793730129,46.2292769824197,45.9014798965436,46.5393548822206
30102100723,63.4874098312015,63.0973051578975,63.7924710824917,46.7689192312272,46.3780684130817,46.8375007087728
30102100724,65.4845197139248,64.4566128623254,66.0120403604254,48.0144691239346,47.1270542388772,48.3239590560712
30102100726,65.4597259197893,64.9161796550909,66.0219222025647,47.3725486722807,46.9094249700282,47.846995075014
30102100727,64.370720301031,63.7511963850261,64.7346938472539,46.5226290157244,46.0054305027888,46.983336553952
30102100728,62.9879793128834,62.0399229225171,63.081502587349,45.205864413756,44.5118237073088,45.4106974764186
30102100729,58.1587090328903,57.0791659199535,59.282205043134,41.4276271030055,40.70402039013,42.2186229432893
30102100730,63.8225443569307,63.4343249065106,64.5199427294423,45.8517897927355,45.526048005941,46.3534868245263
30102100731,65.4033147393699,64.9926963956542,65.8517403234914,47.0651028218232,46.6513078497032,47.4400984705691
30102100732,64.8982924686179,64.5129265282589,65.7172518461769,47.2773116801444,46.8699555956864,47.8451257660664
30102100733,66.7933365460403,66.3542902581437,67.278802960015,48.5743153984987,48.1759072499864,48.9594059341529
30102100734,68.8098460967976,68.4882961809328,69.1712379348506,50.5990870174744,50.2210246470227,51.8388453605529
30102100735,67.9796484947525,67.1545214820811,68.3397114355282,49.8411728137315,49.3449558735075,50.1576658519027
30102100736,64.7134519860199,64.0269233413014,66.1148952484027,47.6953516792888,47.2133497089112,48.7233321996424
30102100737,66.8230591676883,66.2998700700891,67.3329886975721,46.7855184720465,46.3814526515429,47.2234152975676
30102100738,62.5885453499945,61.7434757894376,63.3507978291768,45.3663759977361,44.6430107696237,45.9203930115382
30102100739,66.4428470734022,66.4301163155502,66.720127208159,48.018829876651,47.8393079719199,48.2117647175558
30102100740,67.2311443783874,66.9106756649857,70.498351003987,48.5081829688419,48.227601137721,50.6116924985052
30102100741,67.2481464856174,66.9670079091225,67.3317425850701,48.6854220325253,48.4774323167843,48.7055152483999
30102100742,67.8254340145206,67.5704162123448,68.364767817856,49.1502408098806,48.8844701450561,49.7279720766462
30102100801,60.1990978369328,59.6376117052622,60.5951754314327,45.7798904690532,45.328412535429,46.0820298566316
30102100803,61.7748576422529,61.4281043214155,61.8123716185184,45.5214042831899,45.2553288904849,45.7097737310131
30102100804,59.593216938375,57.2981580403663,60.0915874584164,44.2044287780972,42.6205106791278,44.6109365750848
30102100805,58.6280265988827,58.0207433839939,59.2303911289074,43.1798912194299,42.8429314573499,43.7017463597091
30102100806,61.8756262100136,61.0329468236748,62.5694741685202,45.3608016017471,44.7366619240945,45.8822411282924
30102100808,58.9899266948112,58.3470719334965,60.0154924349685,43.2360898916127,42.8476865676181,43.8882440478217
30102100809,61.4849459947474,61.1057311407147,61.9063569477909,46.4116736684441,45.8426550924803,47.1251057948464
30102100811,61.2893451633808,60.988104200414,61.6920505269139,45.7069159203099,45.4238708567717,46.098174696242
30102100812,60.9451456537339,60.8353774298758,60.9756080509687,45.0043577928216,44.7654929307807,45.2616619344309
30102100813,61.0942600532902,60.0446877289681,62.2403668749848,44.6073161365157,44.0216179126821,45.3223177132162
30102100814,60.4514486602773,59.0221267121625,61.5326445831593,46.2827863486359,45.3976242364955,47.1433573406154
30102100815,60.3956121602215,59.7841767764001,60.6165612847064,45.2187226542094,44.8744627055607,45.5078846996713
30102100901,65.009277816151,63.748071571349,65.7348892824107,46.4390697355935,45.5680332934018,46.6909517019765
30102100902,66.8871010830422,66.2143682768973,67.7757166376915,47.530489533978,47.0565499769882,48.2066860996782
30102100903,66.1137304899167,65.5443734076569,67.037357905088,47.5032019840986,46.9946202489089,47.9853275804654
30102100904,66.0624223852649,64.976061214843,66.8386432725015,47.6809715094308,47.00716248725,48.425548240595
30102100905,65.5428654045717,64.3736694211282,66.3435000633936,47.8932929042663,46.9715662603197,48.5374691692057
30102100906,65.3141019525853,64.1860714488885,66.5021960931147,47.4698523199394,46.5923955025656,48.4099308000209
30102100907,63.530020023127,62.4744103274332,64.4610796669781,45.8672839481269,45.2334162779916,46.4742166337664
30102100908,62.3403465178156,61.3585162979663,63.1834266677003,48.0108370849318,47.3799142872937,48.740219328506
30102100909,57.9320759402253,57.3672319911858,58.7776631103121,45.8878559327812,45.2393320903468,46.854592386363
30102100910,53.5257917163587,52.1911273571316,55.7172870069173,42.2872972340105,41.2187530444635,44.6223915787078
30102100912,60.7936753130321,60.1378127249452,61.0151255074931,44.8884556983202,44.4979198320425,45.1827115690078
30102100913,59.6448461597686,59.0426445908889,60.7461655898367,44.5601047551269,43.9964089367678,45.2350044562214
30102100915,64.5238184712204,64.012696354802,64.8207249808577,48.813607037917,48.6404349215051,49.1414316991194
30102100916,63.5618219140942,63.2070554130928,64.1275670145372,48.5032664839647,48.0308482689853,49.1161969061804
30102100917,60.975085295949,60.6697558421201,61.3788190554851,46.8889782291665,46.4292194985902,47.0684036232026
30102100920,61.7858171581886,61.2392507507874,62.2503419909705,47.1735881313821,46.6764911971637,47.4931640676773
30102100921,67.9436330236056,66.4231472684997,68.5533270535361,47.5973129251987,46.7218470029275,47.763702980408
30102100922,63.3444836990795,62.6735704769266,64.0914146039612,48.5948912031508,47.8849477343412,49.3991297548952
30102100923,65.3572284254024,64.5881676290208,65.978394812526,49.0783994928593,48.4191175132157,49.1934014241559
30102100924,64.4494529028693,63.6740662549735,65.0774322259101,47.9100190767045,47.4715840170757,48.2009877826241
30102100925,62.9798124102747,62.6434687411902,63.4650455492533,46.7730204111264,46.6809764501337,47.2338987569124
30102100926,62.5812667607449,61.4846771834622,64.2625839124874,46.3164171730882,45.5788631644286,47.432841548153
30102100927,67.1103547709164,66.5670403740238,67.5690898368923,49.254354230811,48.9288786777267,49.7619194855481
30102100929,65.0827601774438,64.5125817553117,65.9134606556965,46.0246364790797,45.5187601751597,46.3043736490899
30102100930,63.7754940901506,63.6299870619857,63.9210011183155,45.3442583046037,45.3119671825945,45.376549426613
30102100931,62.9012293305309,62.5923268876272,63.2101317734347,47.1716845458196,47.0115178361949,47.3318512554442
30102100932,62.9128492350927,62.8714382736124,63.5220821714793,45.9327722841848,45.7257683193574,46.3913554992814
30102100933,62.2836786580645,62.2488557029927,62.3068409147436,46.577139855015,46.5506590280729,46.5954318206349
30102100934,61.4596615663678,60.9789720720409,61.6128322098328,45.8102594011435,45.5854536663553,46.170286361838
